0.0	-1.956
0.0	-1.9561180555555555
0.0	-1.956236111111111
0.0	-1.9563541666666664
0.0	-1.9564722222222224
0.0	-1.9565902777777775
0.0	-1.9567083333333333
0.0	-1.9568263888888888
0.0	-1.9569444444444444
0.0	-1.9570625
0.0	-1.9571805555555557
0.0	-1.957298611111111
0.0	-1.9574166666666664
0.0	-1.957534722222222
0.0	-1.9576527777777777
0.0	-1.9577708333333328
0.0	-1.9578888888888888
0.0	-1.9580069444444443
0.0	-1.958125
0.0	-1.9582430555555557
0.0	-1.958361111111111
0.0	-1.9584791666666663
0.0	-1.958597222222222
0.0	-1.9587152777777777
0.0	-1.9588333333333328
0.0	-1.9589513888888888
0.0	-1.9590694444444443
0.0	-1.9591875
0.0	-1.9593055555555556
0.0	-1.9594236111111112
0.0	-1.9595416666666667
0.0	-1.9596597222222225
0.0	-1.9597777777777776
0.0	-1.9598958333333332
0.0	-1.960013888888889
0.0	-1.9601319444444445
0.0	-1.96025
0.0	-1.960368055555556
0.0	-1.9604861111111112
0.0	-1.9606041666666667
0.0	-1.9607222222222225
0.0	-1.9608402777777776
0.0	-1.9609583333333331
0.0	-1.961076388888889
0.0	-1.9611944444444445
0.0	-1.9613125
0.0	-1.961430555555556
0.0	-1.9615486111111111
0.0	-1.961666666666667
0.0	-1.9617847222222224
0.0	-1.9619027777777776
0.0	-1.962020833333333
0.0	-1.9621388888888889
0.0	-1.9622569444444444
0.0	-1.962375
0.0	-1.9624930555555555
0.0	-1.962611111111111
0.0	-1.9627291666666664
0.0	-1.9628472222222224
0.0	-1.9629652777777775
0.0	-1.9630833333333333
0.0	-1.9632013888888888
0.0	-1.9633194444444444
0.0	-1.9634375
0.0	-1.9635555555555555
0.0	-1.963673611111111
0.0	-1.9637916666666664
0.0	-1.9639097222222224
0.0	-1.9640277777777777
0.0	-1.9641458333333333
0.0	-1.9642638888888888
0.0	-1.9643819444444444
0.0	-1.9645
0.0	-1.9646180555555557
0.0	-1.964736111111111
0.0	-1.9648541666666663
0.0	-1.964972222222222
0.0	-1.9650902777777777
0.0	-1.9652083333333328
0.0	-1.9653263888888888
0.0	-1.9654444444444443
0.0	-1.9655625
0.0	-1.9656805555555557
0.0	-1.965798611111111
0.0	-1.9659166666666663
0.0	-1.966034722222222
0.0	-1.9661527777777776
0.0	-1.9662708333333332
0.0	-1.966388888888889
0.0	-1.9665069444444443
0.0	-1.966625
0.0	-1.966743055555556
0.0	-1.9668611111111112
0.0	-1.9669791666666667
0.0	-1.9670972222222225
0.0	-1.9672152777777776
0.0	-1.9673333333333332
0.0	-1.967451388888889
0.0	-1.9675694444444445
0.0	-1.9676875
0.0	-1.967805555555556
0.0	-1.9679236111111111
0.0	-1.9680416666666667
0.0	-1.9681597222222225
0.0	-1.9682777777777776
0.0	-1.9683958333333331
0.0	-1.968513888888889
0.0	-1.9686319444444444
0.0	-1.96875
0.0	-1.968868055555556
0.0	-1.968986111111111
0.0	-1.9691041666666669
0.0	-1.9692222222222224
0.0	-1.9693402777777775
0.0	-1.9694583333333333
0.0	-1.9695763888888889
0.0	-1.9696944444444444
0.0	-1.9698125
0.0	-1.9699305555555555
0.0	-1.970048611111111
0.0	-1.9701666666666664
0.0	-1.9702847222222224
0.0	-1.9704027777777775
0.0	-1.9705208333333333
0.0	-1.9706388888888888
0.0	-1.9707569444444444
0.0	-1.970875
0.0	-1.9709930555555557
0.0	-1.971111111111111
0.0	-1.9712291666666664
0.0	-1.971347222222222
0.0	-1.9714652777777777
0.0	-1.9715833333333328
0.0	-1.9717013888888888
0.0	-1.9718194444444443
0.0	-1.9719375
0.0	-1.9720555555555557
0.0	-1.972173611111111
0.0	-1.9722916666666663
0.0	-1.972409722222222
0.0	-1.9725277777777777
0.0	-1.9726458333333328
0.0	-1.9727638888888888
0.0	-1.9728819444444443
0.0	-1.973
1e-07	-1.973118055555556
6.666666666666667e-08	-1.9732361111111112
6.666666666666667e-08	-1.9733541666666667
6.666666666666667e-08	-1.9734722222222223
0.0	-1.9735902777777776
0.0	-1.9737083333333332
0.0	-1.973826388888889
0.0	-1.9739444444444445
0.0	-1.9740625
0.0	-1.974180555555556
0.0	-1.9742986111111112
0.0	-1.9744166666666667
0.0	-1.9745347222222225
0.0	-1.9746527777777776
0.0	-1.9747708333333331
0.0	-1.974888888888889
0.0	-1.9750069444444445
0.0	-1.975125
0.0	-1.975243055555556
0.0	-1.9753611111111111
0.0	-1.975479166666667
0.0	-1.9755972222222224
0.0	-1.9757152777777776
0.0	-1.975833333333333
0.0	-1.9759513888888889
0.0	-1.9760694444444444
0.0	-1.9761875
0.0	-1.9763055555555555
0.0	-1.976423611111111
0.0	-1.9765416666666664
0.0	-1.9766597222222224
0.0	-1.9767777777777775
0.0	-1.9768958333333333
0.0	-1.9770138888888888
0.0	-1.9771319444444444
0.0	-1.97725
0.0	-1.9773680555555555
0.0	-1.977486111111111
0.0	-1.9776041666666664
0.0	-1.9777222222222224
0.0	-1.9778402777777775
0.0	-1.9779583333333333
0.0	-1.9780763888888888
0.0	-1.9781944444444444
0.0	-1.9783125
0.0	-1.9784305555555557
0.0	-1.978548611111111
0.0	-1.9786666666666664
0.0	-1.978784722222222
0.0	-1.9789027777777777
0.0	-1.9790208333333328
0.0	-1.9791388888888888
0.0	-1.9792569444444443
0.0	-1.979375
0.0	-1.9794930555555557
0.0	-1.979611111111111
0.0	-1.9797291666666663
0.0	-1.9798472222222223
0.0	-1.9799652777777776
0.0	-1.9800833333333332
0.0	-1.980201388888889
0.0	-1.9803194444444443
0.0	-1.9804375
0.0	-1.980555555555556
0.0	-1.9806736111111112
0.0	-1.9807916666666667
0.0	-1.9809097222222225
0.0	-1.9810277777777776
0.0	-1.9811458333333332
0.0	-1.981263888888889
0.0	-1.9813819444444445
0.0	-1.9815
0.0	-1.981618055555556
0.0	-1.9817361111111111
0.0	-1.9818541666666667
0.0	-1.9819722222222225
0.0	-1.9820902777777776
0.0	-1.9822083333333331
0.0	-1.982326388888889
0.0	-1.9824444444444445
0.0	-1.9825625
0.0	-1.982680555555556
0.0	-1.982798611111111
0.0	-1.9829166666666669
0.0	-1.9830347222222224
0.0	-1.9831527777777775
0.0	-1.983270833333333
0.0	-1.9833888888888889
0.0	-1.9835069444444444
0.0	-1.983625
0.0	-1.9837430555555555
0.0	-1.983861111111111
0.0	-1.9839791666666664
0.0	-1.9840972222222224
0.0	-1.9842152777777775
0.0	-1.9843333333333333
0.0	-1.9844513888888888
0.0	-1.9845694444444444
0.0	-1.9846875
0.0	-1.9848055555555555
0.0	-1.984923611111111
0.0	-1.9850416666666664
0.0	-1.985159722222222
0.0	-1.9852777777777777
0.0	-1.9853958333333328
0.0	-1.9855138888888888
0.0	-1.9856319444444444
0.0	-1.98575
0.0	-1.9858680555555557
0.0	-1.985986111111111
0.0	-1.9861041666666663
0.0	-1.986222222222222
0.0	-1.9863402777777777
0.0	-1.9864583333333328
0.0	-1.9865763888888888
0.0	-1.9866944444444443
0.0	-1.9868125
0.0	-1.986930555555556
0.0	-1.9870486111111112
0.0	-1.9871666666666667
0.0	-1.9872847222222223
0.0	-1.9874027777777776
0.0	-1.9875208333333332
0.0	-1.987638888888889
3.3333333333333335e-07	-1.9877569444444445
1.6333333333333333e-06	-1.987875
5.8e-06	-1.987993055555556
1.3533333333333331e-05	-1.9881111111111112
1.4566666666666666e-05	-1.9882291666666667
1.92e-05	-1.9883472222222225
1.0933333333333333e-05	-1.9884652777777776
3.1666666666666667e-06	-1.9885833333333331
1.8666666666666669e-06	-1.988701388888889
4.166666666666667e-06	-1.9888194444444445
