#,dates,pressure_differential_V,temperature_stream_C,
1,14/04/2022 13:45:00,1.01682,13.778,
2,14/04/2022 14:00:00,1.04383,13.66,
3,14/04/2022 14:15:00,1.03117,13.595,
4,14/04/2022 14:30:00,1.0412,13.538,
5,14/04/2022 14:45:00,1.02647,13.401,
6,14/04/2022 15:00:00,1.06188,13.29,
7,14/04/2022 15:15:00,1.06546,13.186,
8,14/04/2022 15:30:00,1.06676,13.028,
9,14/04/2022 15:45:00,1.07824,12.877,
10,14/04/2022 16:00:00,1.05875,12.705,
11,14/04/2022 16:15:00,1.07443,12.591,
12,14/04/2022 16:30:00,1.08988,12.542,
13,14/04/2022 16:45:00,1.09033,12.535,
14,14/04/2022 17:00:00,1.08511,12.532,
15,14/04/2022 17:15:00,1.08362,12.535,
16,14/04/2022 17:30:00,1.07961,12.527,
17,14/04/2022 17:45:00,1.07774,12.499,
18,14/04/2022 18:00:00,1.06359,12.456,
19,14/04/2022 18:15:00,1.06523,12.425,
20,14/04/2022 18:30:00,1.07958,12.455,
21,14/04/2022 18:45:00,1.09602,12.57,
22,14/04/2022 19:00:00,1.0782,12.728,
23,14/04/2022 19:15:00,1.06619,12.867,
24,14/04/2022 19:30:00,1.07088,13.001,
25,14/04/2022 19:45:00,1.05207,13.106,
26,14/04/2022 20:00:00,1.05329,13.209,
27,14/04/2022 20:15:00,1.0198,13.285,
28,14/04/2022 20:30:00,1.03311,13.386,
29,14/04/2022 20:45:00,1.04913,13.503,
30,14/04/2022 21:00:00,1.02747,13.631,
31,14/04/2022 21:15:00,1.04494,13.775,
32,14/04/2022 21:30:00,1.03204,13.879,
33,14/04/2022 21:45:00,1.0312,13.963,
34,14/04/2022 22:00:00,1.02968,14.015,
35,14/04/2022 22:15:00,1.02129,14.068,
36,14/04/2022 22:30:00,1.03216,14.092,
37,14/04/2022 22:45:00,1.03792,14.107,
38,14/04/2022 23:00:00,1.02399,14.092,
39,14/04/2022 23:15:00,1.02827,14.063,
40,14/04/2022 23:30:00,0.99123,14.036,
41,14/04/2022 23:45:00,1.03445,14.011,
42,15/04/2022 00:00:00,1.04414,13.984,
43,15/04/2022 00:15:00,1.03899,13.966,
44,15/04/2022 00:30:00,1.01102,13.942,
45,15/04/2022 00:45:00,1.04791,13.928,
46,15/04/2022 01:00:00,1.05112,13.948,
47,15/04/2022 01:15:00,1.04837,13.969,
48,15/04/2022 01:30:00,1.0288,13.966,
49,15/04/2022 01:45:00,1.03262,13.964,
50,15/04/2022 02:00:00,1.02251,13.958,
51,15/04/2022 02:15:00,1.0433,13.96,
52,15/04/2022 02:30:00,1.02522,13.97,
53,15/04/2022 02:45:00,1.02941,13.966,
54,15/04/2022 03:00:00,1.02186,13.946,
55,15/04/2022 03:15:00,1.03696,13.918,
56,15/04/2022 03:30:00,1.02716,13.894,
57,15/04/2022 03:45:00,1.0441,13.882,
58,15/04/2022 04:00:00,1.05165,13.867,
59,15/04/2022 04:15:00,1.02918,13.847,
60,15/04/2022 04:30:00,1.056,13.819,
61,15/04/2022 04:45:00,1.03304,13.795,
62,15/04/2022 05:00:00,1.04162,13.768,
63,15/04/2022 05:15:00,1.05062,13.727,
64,15/04/2022 05:30:00,1.04517,13.688,
65,15/04/2022 05:45:00,1.04715,13.655,
66,15/04/2022 06:00:00,1.05165,13.625,
67,15/04/2022 06:15:00,1.05444,13.598,
68,15/04/2022 06:30:00,1.01793,13.575,
69,15/04/2022 06:45:00,1.02708,13.548,
70,15/04/2022 07:00:00,1.06008,13.515,
71,15/04/2022 07:15:00,1.06302,13.466,
72,15/04/2022 07:30:00,1.05951,13.421,
73,15/04/2022 07:45:00,1.02262,13.394,
74,15/04/2022 08:00:00,1.0618,13.365,
75,15/04/2022 08:15:00,1.061,13.38,
76,15/04/2022 08:30:00,1.06123,13.386,
77,15/04/2022 08:45:00,1.05749,13.404,
78,15/04/2022 09:00:00,1.03006,13.434,
79,15/04/2022 09:15:00,1.03227,13.479,
80,15/04/2022 09:30:00,1.04528,13.539,
81,15/04/2022 09:45:00,1.0589,13.613,
82,15/04/2022 10:00:00,1.0473,13.699,
83,15/04/2022 10:15:00,1.056,13.795,
84,15/04/2022 10:30:00,1.00332,13.877,
85,15/04/2022 10:45:00,1.03849,13.972,
86,15/04/2022 11:00:00,1.01869,14.077,
87,15/04/2022 11:15:00,1.00023,14.167,
88,15/04/2022 11:30:00,1.02407,14.258,
89,15/04/2022 11:45:00,1.02449,14.34,
90,15/04/2022 12:00:00,0.9966,14.417,
91,15/04/2022 12:15:00,1.02075,14.486,
92,15/04/2022 12:30:00,1.01919,14.518,
93,15/04/2022 12:45:00,0.99004,14.46,
94,15/04/2022 13:00:00,1.00832,14.376,
95,15/04/2022 13:15:00,1.02056,14.345,
96,15/04/2022 13:30:00,0.99981,14.345,
97,15/04/2022 13:45:00,1.00374,14.352,
98,15/04/2022 14:00:00,1.01061,14.355,
99,15/04/2022 14:15:00,1.00046,14.312,
100,15/04/2022 14:30:00,1.0407,14.247,
101,15/04/2022 14:45:00,1.01534,14.198,
102,15/04/2022 15:00:00,1.03346,14.119,
103,15/04/2022 15:15:00,1.03304,14.051,
104,15/04/2022 15:30:00,1.0285,14.032,
105,15/04/2022 15:45:00,1.02579,14.021,
106,15/04/2022 16:00:00,1.028,13.997,
107,15/04/2022 16:15:00,1.00809,13.961,
108,15/04/2022 16:30:00,1.0441,13.867,
109,15/04/2022 16:45:00,1.06382,13.772,
110,15/04/2022 17:00:00,1.05558,13.702,
111,15/04/2022 17:15:00,1.07145,13.629,
112,15/04/2022 17:30:00,1.06966,13.562,
113,15/04/2022 17:45:00,1.04887,13.49,
114,15/04/2022 18:00:00,1.06889,13.404,
115,15/04/2022 18:15:00,1.06439,13.306,
116,15/04/2022 18:30:00,1.05989,13.23,
117,15/04/2022 18:45:00,1.07576,13.195,
118,15/04/2022 19:00:00,1.07221,13.213,
119,15/04/2022 19:15:00,1.02502,13.288,
120,15/04/2022 19:30:00,1.06138,13.419,
121,15/04/2022 19:45:00,1.04227,13.559,
122,15/04/2022 20:00:00,1.03792,13.708,
123,15/04/2022 20:15:00,1.02319,13.823,
124,15/04/2022 20:30:00,1.05154,13.934,
125,15/04/2022 20:45:00,1.02777,14.02,
126,15/04/2022 21:00:00,1.04234,14.105,
127,15/04/2022 21:15:00,1.03517,14.188,
128,15/04/2022 21:30:00,1.0267,14.259,
129,15/04/2022 21:45:00,1.01492,14.331,
130,15/04/2022 22:00:00,1.01732,14.412,
131,15/04/2022 22:15:00,0.99229,14.49,
132,15/04/2022 22:30:00,1.00614,14.568,
133,15/04/2022 22:45:00,1.01392,14.623,
134,15/04/2022 23:00:00,0.99283,14.664,
135,15/04/2022 23:15:00,1.0219,14.696,
136,15/04/2022 23:30:00,1.02766,14.719,
137,15/04/2022 23:45:00,1.03582,14.735,
138,16/04/2022 00:00:00,0.99176,14.758,
139,16/04/2022 00:15:00,1.00263,14.783,
140,16/04/2022 00:30:00,1.01102,14.806,
141,16/04/2022 00:45:00,1.0209,14.831,
142,16/04/2022 01:00:00,1.0135,14.851,
143,16/04/2022 01:15:00,1.00332,14.871,
144,16/04/2022 01:30:00,0.99069,14.877,
145,16/04/2022 01:45:00,0.98867,14.885,
146,16/04/2022 02:00:00,1.00389,14.888,
147,16/04/2022 02:15:00,1.01881,14.883,
148,16/04/2022 02:30:00,1.00031,14.883,
149,16/04/2022 02:45:00,0.97723,14.876,
150,16/04/2022 03:00:00,1.00278,14.87,
151,16/04/2022 03:15:00,1.01682,14.865,
152,16/04/2022 03:30:00,0.96368,14.856,
153,16/04/2022 03:45:00,1.02003,14.846,
154,16/04/2022 04:00:00,1.02399,14.834,
155,16/04/2022 04:15:00,0.99313,14.822,
156,16/04/2022 04:30:00,1.01137,14.803,
157,16/04/2022 04:45:00,1.03544,14.779,
158,16/04/2022 05:00:00,1.02346,14.755,
159,16/04/2022 05:15:00,1.00332,14.732,
160,16/04/2022 05:30:00,1.01545,14.707,
161,16/04/2022 05:45:00,1.04116,14.679,
162,16/04/2022 06:00:00,0.99832,14.644,
163,16/04/2022 06:15:00,1.0314,14.61,
164,16/04/2022 06:30:00,1.0407,14.569,
165,16/04/2022 06:45:00,0.98707,14.53,
166,16/04/2022 07:00:00,1.03807,14.493,
167,16/04/2022 07:15:00,1.03937,14.457,
168,16/04/2022 07:30:00,1.03021,14.43,
169,16/04/2022 07:45:00,1.02174,14.415,
170,16/04/2022 08:00:00,1.0425,14.406,
171,16/04/2022 08:15:00,1.00923,14.402,
172,16/04/2022 08:30:00,0.99737,14.414,
173,16/04/2022 08:45:00,1.04406,14.447,
174,16/04/2022 09:00:00,0.99607,14.498,
175,16/04/2022 09:15:00,1.0222,14.563,
176,16/04/2022 09:30:00,1.02548,14.628,
177,16/04/2022 09:45:00,1.01926,14.713,
178,16/04/2022 10:00:00,0.98505,14.792,
179,16/04/2022 10:15:00,1.01583,14.867,
180,16/04/2022 10:30:00,1.005,14.955,
181,16/04/2022 10:45:00,0.99897,15.054,
182,16/04/2022 11:00:00,1.00782,15.145,
183,16/04/2022 11:15:00,1.01389,15.228,
184,16/04/2022 11:30:00,1.01129,15.309,
185,16/04/2022 11:45:00,0.98547,15.376,
186,16/04/2022 12:00:00,0.99805,15.424,
187,16/04/2022 12:15:00,1.00042,15.484,
188,16/04/2022 12:30:00,0.96792,15.496,
189,16/04/2022 12:45:00,0.99813,15.528,
190,16/04/2022 13:00:00,1.00889,15.546,
191,16/04/2022 13:15:00,1.01213,15.557,
192,16/04/2022 13:30:00,0.97265,15.558,
193,16/04/2022 13:45:00,1.01694,15.563,
194,16/04/2022 14:00:00,0.99878,15.578,
195,16/04/2022 14:15:00,0.99004,15.597,
196,16/04/2022 14:30:00,0.97784,15.605,
197,16/04/2022 14:45:00,1.01595,15.6,
198,16/04/2022 15:00:00,1.00755,15.587,
199,16/04/2022 15:15:00,0.99641,15.56,
200,16/04/2022 15:30:00,1.01133,15.52,
201,16/04/2022 15:45:00,1.0198,15.487,
202,16/04/2022 16:00:00,1.01335,15.457,
203,16/04/2022 16:15:00,1.02827,15.414,
204,16/04/2022 16:30:00,1.02384,15.346,
205,16/04/2022 16:45:00,1.02388,15.231,
206,16/04/2022 17:00:00,1.04994,15.081,
207,16/04/2022 17:15:00,1.05272,14.963,
208,16/04/2022 17:30:00,1.05596,14.915,
209,16/04/2022 17:45:00,1.0222,14.979,
210,16/04/2022 18:00:00,1.04185,15.103,
211,16/04/2022 18:15:00,1.04791,15.205,
212,16/04/2022 18:30:00,1.02861,15.264,
213,16/04/2022 18:45:00,1.03559,15.269,
214,16/04/2022 19:00:00,1.03258,15.236,
215,16/04/2022 19:15:00,1.04635,15.2,
216,16/04/2022 19:30:00,1.04131,15.176,
217,16/04/2022 19:45:00,1.02663,15.149,
218,16/04/2022 20:00:00,1.04879,15.118,
219,16/04/2022 20:15:00,1.06115,15.084,
220,16/04/2022 20:30:00,1.04818,15.072,
221,16/04/2022 20:45:00,1.0486,15.079,
222,16/04/2022 21:00:00,1.05966,15.102,
223,16/04/2022 21:15:00,1.03983,15.121,
224,16/04/2022 21:30:00,1.03895,15.164,
225,16/04/2022 21:45:00,1.05169,15.217,
226,16/04/2022 22:00:00,1.05974,15.26,
227,16/04/2022 22:15:00,1.0473,15.297,
228,16/04/2022 22:30:00,1.05192,15.329,
229,16/04/2022 22:45:00,1.0433,15.354,
230,16/04/2022 23:00:00,1.01614,15.379,
231,16/04/2022 23:15:00,1.04795,15.393,
232,16/04/2022 23:30:00,1.04017,15.399,
233,16/04/2022 23:45:00,1.02129,15.4,
234,17/04/2022 00:00:00,1.04692,15.4,
235,17/04/2022 00:15:00,1.04253,15.4,
236,17/04/2022 00:30:00,1.03277,15.409,
237,17/04/2022 00:45:00,1.03994,15.421,
238,17/04/2022 01:00:00,1.04784,15.427,
239,17/04/2022 01:15:00,1.02976,15.42,
240,17/04/2022 01:30:00,1.03685,15.414,
241,17/04/2022 01:45:00,1.05669,15.394,
242,17/04/2022 02:00:00,1.03716,15.372,
243,17/04/2022 02:15:00,1.04574,15.34,
244,17/04/2022 02:30:00,1.05978,15.305,
245,17/04/2022 02:45:00,1.01709,15.272,
246,17/04/2022 03:00:00,1.03563,15.245,
247,17/04/2022 03:15:00,1.04845,15.212,
248,17/04/2022 03:30:00,1.01534,15.175,
249,17/04/2022 03:45:00,1.0626,15.14,
250,17/04/2022 04:00:00,1.03979,15.099,
251,17/04/2022 04:15:00,1.0444,15.063,
252,17/04/2022 04:30:00,1.051,15.022,
253,17/04/2022 04:45:00,1.05333,14.984,
254,17/04/2022 05:00:00,1.04131,14.942,
255,17/04/2022 05:15:00,1.04673,14.901,
256,17/04/2022 05:30:00,1.04753,14.861,
257,17/04/2022 05:45:00,1.06424,14.822,
258,17/04/2022 06:00:00,1.05268,14.785,
259,17/04/2022 06:15:00,1.06275,14.749,
260,17/04/2022 06:30:00,1.07259,14.719,
261,17/04/2022 06:45:00,1.07034,14.696,
262,17/04/2022 07:00:00,1.04124,14.682,
263,17/04/2022 07:15:00,1.04368,14.673,
264,17/04/2022 07:30:00,1.06291,14.674,
265,17/04/2022 07:45:00,1.07767,14.679,
266,17/04/2022 08:00:00,1.08965,14.683,
267,17/04/2022 08:15:00,1.08198,14.696,
268,17/04/2022 08:30:00,1.07965,14.722,
269,17/04/2022 08:45:00,1.05695,14.755,
270,17/04/2022 09:00:00,1.07057,14.795,
271,17/04/2022 09:15:00,1.06233,14.839,
272,17/04/2022 09:30:00,1.04654,14.885,
273,17/04/2022 09:45:00,1.07187,14.939,
274,17/04/2022 10:00:00,1.04337,15.01,
275,17/04/2022 10:15:00,1.06039,15.091,
276,17/04/2022 10:30:00,1.04871,15.139,
277,17/04/2022 10:45:00,1.04086,15.17,
278,17/04/2022 11:00:00,1.05028,15.225,
279,17/04/2022 11:15:00,1.07057,15.254,
280,17/04/2022 11:30:00,1.02998,15.3,
281,17/04/2022 11:45:00,1.05165,15.355,
282,17/04/2022 12:00:00,1.03086,15.421,
283,17/04/2022 12:15:00,1.04494,15.511,
284,17/04/2022 12:30:00,1.04379,15.581,
285,17/04/2022 12:45:00,1.05772,15.628,
286,17/04/2022 13:00:00,1.04757,15.651,
287,17/04/2022 13:15:00,1.03918,15.667,
288,17/04/2022 13:30:00,1.03357,15.678,
289,17/04/2022 13:45:00,1.05928,15.691,
290,17/04/2022 14:00:00,1.05623,15.682,
291,17/04/2022 14:15:00,1.02449,15.64,
292,17/04/2022 14:30:00,1.04429,15.611,
293,17/04/2022 14:45:00,1.04898,15.596,
294,17/04/2022 15:00:00,1.05489,15.572,
295,17/04/2022 15:15:00,1.04814,15.542,
296,17/04/2022 15:30:00,1.06924,15.515,
297,17/04/2022 15:45:00,1.06001,15.485,
298,17/04/2022 16:00:00,1.08209,15.424,
299,17/04/2022 16:15:00,1.07465,15.373,
300,17/04/2022 16:30:00,1.06279,15.354,
301,17/04/2022 16:45:00,1.06161,15.336,
302,17/04/2022 17:00:00,1.08248,15.299,
303,17/04/2022 17:15:00,1.0708,15.203,
304,17/04/2022 17:30:00,1.0906,15.076,
305,17/04/2022 17:45:00,1.07301,14.955,
306,17/04/2022 18:00:00,1.0938,14.821,
307,17/04/2022 18:15:00,1.09045,14.717,
308,17/04/2022 18:30:00,1.10567,14.629,
309,17/04/2022 18:45:00,1.11574,14.565,
310,17/04/2022 19:00:00,1.10693,14.518,
311,17/04/2022 19:15:00,1.10441,14.472,
312,17/04/2022 19:30:00,1.09918,14.415,
313,17/04/2022 19:45:00,1.1249,14.355,
314,17/04/2022 20:00:00,1.09232,14.289,
315,17/04/2022 20:15:00,1.11273,14.231,
316,17/04/2022 20:30:00,1.11181,14.189,
317,17/04/2022 20:45:00,1.11131,14.174,
318,17/04/2022 21:00:00,1.09403,14.185,
319,17/04/2022 21:15:00,1.09884,14.216,
320,17/04/2022 21:30:00,1.07706,14.252,
321,17/04/2022 21:45:00,1.10113,14.286,
322,17/04/2022 22:00:00,1.09174,14.327,
323,17/04/2022 22:15:00,1.10472,14.372,
324,17/04/2022 22:30:00,1.09064,14.421,
325,17/04/2022 22:45:00,1.0893,14.475,
326,17/04/2022 23:00:00,1.09243,14.538,
327,17/04/2022 23:15:00,1.079,14.599,
328,17/04/2022 23:30:00,1.08175,14.671,
329,17/04/2022 23:45:00,1.05123,14.728,
330,18/04/2022 00:00:00,1.08797,14.777,
331,18/04/2022 00:15:00,1.07034,14.81,
332,18/04/2022 00:30:00,1.09045,14.84,
333,18/04/2022 00:45:00,1.08865,14.862,
334,18/04/2022 01:00:00,1.05829,14.87,
335,18/04/2022 01:15:00,1.07862,14.877,
336,18/04/2022 01:30:00,1.08007,14.874,
